ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Manage stock?,Regular price,Sale price,Categories,Tags,Parent,Position,Meta: total_sales,Meta: annee_creation,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default
,variation,SNK-70-MARI-H-41,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,41,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-42,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-43,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,43,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-44,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-45,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-46,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,46,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-47,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,48.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,49.34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-73,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,73,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-32,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,32,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-33,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-35,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-H-69,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,69,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-MARI-F-36,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-37,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-38,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-39,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-40,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-41,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-42,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-43,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-44,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-45,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-46,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-47,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,49.34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-73,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,73,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-32,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-33,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-35,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-F-69,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,69,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-MARI-E-36,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-37,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-38,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-39,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-40,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-41,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-42,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-43,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-44,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-45,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-46,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-47,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,49.34,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-73,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,73,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-32,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-33,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,34,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-35,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-MARI-E-69,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,69,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-70-ROSE-H-36,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,36,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-37,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,37,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-38,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,38,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-39,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,39,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-40,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,40,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,40.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-41,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,41,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-42,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,42,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,42.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-43,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,43,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-44,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,44,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,44.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-45,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,45,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,45.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-46,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,46,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-47,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,47,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,47.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,48.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,49.34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-73,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,73,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-32,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,32,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-33,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,33,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,33.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-34,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-35,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,35,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,35.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,36.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,37.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,38.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-H-69,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,69,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-70-ROSE-F-36,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-37,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-38,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-39,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-40,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-41,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-42,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-43,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-44,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-70-ROSE-F-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,130,,"Homme, Femme, Enfant",,,,,,Couleur,Rose,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme
